17474:508,65,1546,3112,17,31315,698,16995,38434,1344
17475:17,302,58,84,1102,29,616,8,518,736
17477:17,10039,2139,354,302,654,1744,58,616,289
17484:89499,95159,2939,4993,7334,353,30259,2739,34582,62433
17492:654,84,302,58,650,1102,301,29,518,8
17498:17,302,654,76,616,58,8,866,84,29
17499:15284,21279,45611,50378,63712,12929,98858,3723,104100,17
17513:81,986,16404,1749,508,3423,2967,5767,780,22421
17522:654,29,8,76,58,302,17,84,616,866
17528:302,17,650,8,15,62,654,564,1196,58
17530:367,12332,58,236,238,616,698,302,542,8574
17547:17,654,61,1196,322,542,302,564,6,656
17549:11841,337,77581,805,385,3250,92129,83173,45975,28511
17551:2140,2200,65,1382,931,1126,2955,518,8,402
17556:8453,827,81,1888,70,26162,93353,61658,2700,8586
17562:245,1187,1119,84,8,2789,224,1987,32,2162
17576:533,1397,2510,4656,14268,50016,3033,6224,7641,44227
17579:17,302,654,76,616,58,8,866,84,29
17591:54606,89928,61279,5584,21439,54989,4348,54442,17822,17
17592:17,518,616,542,302,58,1405,15,8,65
17606:17,327,518,58,1405,301,3162,2200,363,1023
17620:866,361,238,698,262,2139,500,358,409,901
17624:84,518,486,616,654,302,1102,542,736,564
17625:533,5975,13341,10981,2543,8772,2510,10180,911,6311
17626:3095,6901,20776,21569,47433,100512,9797,65519,5775,8783
17642:866,361,238,698,262,2139,500,358,409,901
17653:1592,12508,175,4190,901,3277,441,17,2155,51442
17671:518,84,1102,1039,17,1009,8,302,736,12442
17688:17,226,58,1208,297,168,1460,508,5480,84
17689:84,17,518,486,616,1102,302,654,554,542
17695:787,17,84,15,302,3025,7755,11154,4364,1534
17716:19908,6125,18716,9554,6186,21587,27339,39774,26823,121163
17731:21666,83875,17,302,654,76,616,58,8,866
17749:866,17,654,354,302,58,1023,76,301,1462
17753:654,302,17,616,30,1023,15,76,354,356
17779:654,84,302,58,650,1102,301,29,518,8
17792:29,84,58,8,17,302,654,616,76,650
17798:262,76,17,28933,1164,3955,719,1913,2021,2265
17810:7622,19490,6733,50042,12861,66770,2904,21479,54884,8772
17812:654,84,302,58,650,1102,301,29,518,8
17813:2121,1360,873,518,61,542,17,1099,58,245
17831:21825,29778,44510,56263,92244,92830,17,302,654,76
17844:367,12332,58,616,236,238,302,542,8574,22002
17863:17,302,654,76,616,58,8,866,84,29
17867:118,33307,60363,35249,857,1397,1978,37225,40376,40800
17869:5480,168,661,8860,1528,719,2833,76,3211,984
17890:2406,5693,43400,26131,27364,11887,1080,9095,7320,20416
17897:654,27149,32605,34678,28393,38329,39940,84,17,21930
17905:17,616,654,302,58,289,354,84,8,8213
17919:616,15,564,554,364,542,61,81,245,101
17921:32,542,302,8,654,787,925,1535,616,650
17922:226,17,616,81,70,364,245,15,8,1535
17925:17,302,654,76,616,58,8,866,84,29
17926:17,302,654,76,616,58,8,866,84,29
17936:866,361,238,698,262,2139,500,358,409,901
17937:17,302,654,76,616,58,8,866,84,29
17972:17,15,70,2583,2957,6545,8,1030,43801,238
17974:3661,5648,6657,3842,837,83008,24130,5084,105369,121346
17993:518,8,17,1140,199,58,616,656,542,70
18005:17,302,654,76,616,58,8,866,84,29
18030:17,1102,8,518,654,302,1023,736,301,902
18039:84,902,17,1023,8,103,542,302,656,616
18042:616,302,17,508,15,8,554,6,1023,61
18046:1528,168,463,5557,7180,5738,5480,352,719,76
18068:26292,10923,120409,79803,103517,17,302,654,76,616
18070:2715,1002,245,710,1065,441,15,103,1744,2233
18089:17,302,654,76,616,58,8,866,84,29
18090:1744,441,17,245,4513,65,364,1002,1065,58
18101:245,364,508,15,518,32,4268,17,4755,81
18123:866,17,654,354,302,58,1023,76,301,1462
18127:1474,94,7910,1580,42306,34141,12229,5266,1165,9367
18133:58,354,17,616,654,245,518,8,1405,285
18146:1471,3142,4194,96,3741,9857,19556,8,57643,12174
18147:245,302,616,15,1987,32,787,354,94,6
18163:17,518,616,58,656,542,289,302,1405,1558
18165:1684,17,616,861,654,736,138,58,364,302
18166:17,518,363,8,873,101,654,6,787,364
18182:26043,49375,3661,5648,6657,24130,5084,105369,64758,3522
18186:302,654,1403,301,58,8,616,7194,861,94
18187:378,8,4005,16978,947,1131,812,394,1126,1127
18195:866,361,238,698,262,2139,500,358,409,901
18200:81,140,3423,1749,1888,226,500,2379,7211,3819
18204:177,11497,69494,22655,66537,103120,17,302,654,76
18208:8392,9435,17486,19152,7622,1011,4671,311,11855,9189
18209:19845,22155,62468,268,36128,3631,15498,31367,11025,296
18211:17,8,616,61,1196,58,84,518,1102,508
18212:1405,17,518,542,15,616,84,510,1511,245
18261:71764,17,302,654,76,616,58,8,866,84
18272:17,302,654,76,616,58,8,866,84,29
18273:58,140,76,650,262,787,780,1126,17,616
18284:616,8,1405,58,76,554,101,546,289,542
18306:17,302,654,616,787,285,301,542,65,58
18311:81,226,140,1749,380,4021,500,4048,17,780
18316:901,1970,2064,704,73150,94176,85496,876,6035,53373
18322:4755,189,3107,1527,1712,17,650,2139,226,616
18334:17,302,654,76,616,58,8,866,84,29
18337:302,654,17,616,518,650,8,285,486,29
18360:1578,76,1573,58,15928,3976,542,1412,8091,2154
18365:3509,7457,16881,822,13817,9134,15376,7046,25366,20567
18384:302,518,17,8,542,58,564,15,654,1023
18392:616,518,238,61,76,654,1535,8,17,70
18394:4982,58929,7623,38682,16046,71859,73108,18728,113192,35714
18404:302,616,17,518,15,8,654,84,58,861
18405:17,245,616,518,1023,931,542,999,486,70
18411:17,616,974,58,518,8,564,654,84,787
18416:5592,13384,28125,859,93135,10813,24234,24790,2316,43142
18417:302,17,654,58,518,650,616,8,486,32
18433:17,302,654,76,616,58,8,866,84,29
18491:302,76,29,616,8,58,84,654,17,650
18496:168,463,984,719,8733,1230,574,1013,1400,5557
18505:654,542,58,15,546,76,616,302,327,103
18510:302,654,17,15,101,2369,564,4456,99968,495
18525:873,931,1276,431,4697,1539,219,718,4194,1825
18545:616,17,76,2302,58,1099,289,61,1412,518
18561:2543,12861,4671,7622,311,17,9435,1011,11855,42989
18571:17,518,654,302,616,58,289,1405,8,1023
18616:1720,15863,5617,35593,29408,2612,9263,17051,61819,31120
18639:17,654,302,616,787,285,301,542,65,58
18648:7904,47105,56023,67355,31054,262,98458,13116,90000,17
18657:239,2734,6068,84,1550,568,596,38403,17381,1102
18663:236,58,654,302,238,17,1102,616,8,190
18666:302,616,564,542,654,356,17,8,58,289
18686:311,2543,4671,5975,7622,3034,8759,1011,1337,14814
18690:1073,23181,25145,1789,64576,5975,533,9127,10348,8
18697:5545,52105,3372,3672,37480,13897,43803,17567,88520,1449
18698:1652,34167,54171,70585,27638,1109,4937,16611,55785,46776
18707:17,302,654,76,616,58,8,866,84,29
18709:518,542,616,17,15,554,301,188,787,302
18711:17,302,654,76,616,58,8,866,84,29
18712:38152,2523,59616,55590,26193,17990,68735,17,302,654
18713:866,361,238,698,262,2139,500,358,409,901
18766:654,84,58,650,1102,301,29,518,8,1140
18810:17,29,616,322,654,302,650,1140,84,8
18815:508,8236,5567,32285,65,1965,1551,327,76,4534
18823:302,58,17,616,238,4032,542,8,138,1276
18827:1787,76,40,2600,13060,7146,698,22093,13087,14147
18836:302,17,616,8,654,542,650,162,289,15
18845:302,654,6759,616,518,17,542,364,58,61
18852:7397,25662,77881,17185,3372,3672,10842,19871,47516,1551
18885:508,1023,17,65,70,656,363,1405,1050,226
18887:709,23490,17,302,654,76,616,58,8,866
18901:17,616,58,654,564,62,542,518,8,787
18944:873,931,168,1276,719,431,1352,4697,1539,2715
18965:6730,5328,118720,9788,63785,119575,15815,101347,28209,102522
18999:518,787,5025,194,58,564,193,6759,6,616
19001:654,302,17,616,58,29,1136,363,61,495
19006:17,302,654,76,616,58,8,866,84,29
19010:17,302,8,58,736,564,654,616,101,84
19019:17,654,302,58,238,70,564,1535,138,616
19022:58,140,76,650,262,787,780,1126,17,616
19025:17,302,654,76,616,58,8,866,84,29
19030:29,84,58,8,17,302,654,616,76,650
19032:616,29,8,76,654,58,302,84,17,650
19043:866,361,238,698,262,2139,500,358,409,901
19046:9383,25787,97380,110825,74069,53924,17,302,654,76
19048:17,654,302,76,616,650,564,1196,58,84
19049:1827,774,1524,2696,3506,245,970,3207,899,947
19050:17,302,654,76,616,58,8,866,84,29
19051:17,302,654,84,58,616,1102,162,650,787
19062:2950,86,1764,16210,571,2607,31156,908,27889,78629
19065:5741,34309,16935,1310,7838,14593,18240,3083,3698,3601
19069:354,1117,48,24145,7310,278,34122,2162,5592,44257
19070:17,302,654,76,616,58,8,866,84,29
19094:7703,87430,100700,17,302,654,76,616,58,8
19095:17,302,1023,58,15,616,1405,354,650,84
19096:518,2193,902,999,496,508,8,364,1405,61
19097:58,654,302,162,542,17,616,245,554,564
19102:302,518,17,8,542,58,564,15,654,1023
19129:17,302,654,76,616,58,8,866,84,29
19130:302,1196,654,616,542,58,564,861,15,17
19144:17,15,902,61,245,518,564,65,402,616
19148:17,947,94,65,245,616,4542,908,4919,301
19156:979,17508,1815,220,398,15215,1205,1276,1760,6131
19163:931,245,226,17,76,710,10041,1352,1126,1987
19165:74093,14569,23955,3383,7040,32,10084,20762,45848,1468
19174:6040,14785,696,50414,17717,28191,1231,12377,3534,19770
19176:4128,33535,41105,46316,2946,54735,80881,7188,108038,37344
19178:347,31315,14021,19330,2081,398,74038,33572,885,7056
19184:17,302,654,76,616,58,8,866,84,29
19185:1926,1521,15596,1839,3536,146,47877,66532,2076,3233
19198:441,4513,17,8,302,508,245,2292,564,616
19199:654,61,6,245,8,17,899,931,1410,947
19240:17,58,616,1119,542,518,8,322,61,101
19241:654,84,302,58,650,1102,301,29,518,8
19243:7856,31845,35892,37464,6641,2609,30543,646,13289,1372
19244:11188,6131,8178,5375,4719,294,16800,5598,4600,54563
19246:17,1023,518,616,654,302,736,84,496,1102
19259:746,1765,15816,84294,1790,44253,508,43956,57646,76009
19262:168,661,719,984,135,1740,8860,11255,2103,13567
19265:155,17,616,302,654,29,518,486,1140,1822
19276:17,616,58,654,302,564,62,542,518,8
19277:103,8,245,542,15,17,61,902,2715,518
19304:29,84,58,8,17,302,654,616,76,650
19307:17,1196,76,486,654,4181,616,32,542,15
19308:866,17,654,354,302,58,1023,76,301,1462
19309:899,17,1187,245,131,496,76,1023,508,650
19320:518,17,65,8,15,58,542,103,1405,4268
19328:17,947,94,65,245,616,4542,908,4919,301
19343:61118,93612,17,302,654,76,616,58,8,866
19354:17,262,40,76,62,61,45,81,10684,358
19355:866,361,238,698,262,2139,500,358,409,901
19356:59903,24243,30606,4731,63060,377,111200,17,302,654
19357:2405,16387,84430,46724,31295,12022,16424,13926,19000,63933
19400:654,84,302,58,650,1102,301,29,518,8
19405:10333,12009,54903,17,302,654,76,616,58,8
19410:29,84,654,616,8,58,17,302,76,650
19422:398,9388,45,16155,2447,24211,17,3367,4719,3180
19433:656,52732,68645,535,24380,17,302,654,76,616
19434:76,9043,17,11887,654,2717,327,10163,8226,564
19443:1352,1709,3704,3307,4444,4825,6379,2110,605,7422
19444:2139,1326,8860,76,2275,901,358,238,262,564
19446:58105,17,302,654,76,616,58,8,866,84
19447:8,616,17,564,224,1050,182,364,3323,429
19448:684,8783,76,4146,1651,564,4093,4110,3095,32042
19452:17,245,15,364,616,654,508,1405,58,131
19462:616,61,58,2030,1405,76,8,17,15,564
19463:17,302,654,76,616,58,8,866,84,29
19467:654,84,302,58,650,1102,301,29,518,8
19468:866,17,654,354,302,58,1023,76,301,1462
19475:873,17,302,654,76,616,58,8,866,84
19476:5975,11538,603,59321,65620,13443,81306,14025,49401,87044
19482:511,650,616,546,5857,302,508,109,1344,17
19498:873,931,1276,431,4697,1539,219,718,4194,1825
19503:17,302,654,76,616,58,8,866,84,29
19517:17,518,654,302,616,58,289,1405,8,1023
19528:3137,81,403,9790,13596,22689,2435,17025,14174,30662
19541:7858,33927,24550,16504,2006,9462,14814,48028,38978,21249
19544:21366,364,1405,21486,13635,23467,826,20915,327,1987
19549:17,58,8,616,902,542,554,4904,518,194
19554:616,17,654,302,8,76,289,518,285,101
19582:378,7006,3107,1589,1991,11535,3915,5545,1455,6552
19583:4239,111330,17,302,654,76,616,58,8,866
19626:58,140,76,650,262,787,780,1126,17,616
19646:29,84,58,8,17,302,654,616,76,650
19680:17,302,654,76,616,58,8,866,84,29
19682:518,616,58,17,542,486,654,787,15,302
19692:17,518,138,76,787,542,245,1511,15,650
19705:73512,3393,418,47435,12878,8,45390,485,22161,94906
19707:518,780,17,81,61,1023,58,8,84,15
19757:262,1851,57407,5663,23283,3717,71028,8384,118260,9600
19759:1405,518,17,616,302,1196,245,508,409,289
19763:866,361,238,698,262,2139,500,358,409,901
19764:17,302,58,84,1102,29,616,8,518,736
19768:3526,103858,17,302,654,76,616,58,8,866
19774:616,1535,58,354,70,17,138,650,302,500
19781:17,654,302,301,84,787,8,1102,616,289
19788:302,564,76,58,401,650,10638,17,285,1196
19814:29,84,58,8,17,302,654,616,76,650
19832:790,17,873,542,891,650,289,302,8,966
19847:17,8,616,302,62,58,654,542,1196,4032
19852:17,302,654,76,616,58,8,866,84,29
19881:98550,426,34244,12098,108396,16855,108885,4364,109605,2140
19882:17,245,15,364,616,654,508,1405,58,131
19887:17,302,654,76,616,58,8,866,84,29
19893:58,8,84,650,70,518,17,616,302,76
19950:29,84,58,8,17,302,654,616,76,650
19965:65845,6,902,103,209,616,302,650,29,6874
19983:848,3003,2593,6846,9877,12115,17519,12699,13059,12670
19985:17,5605,8,302,301,3,1348,273,1200,654
19996:654,84,302,58,650,1102,301,29,518,8
20059:17,616,58,15,654,1196,518,302,8,6
20067:1119,18025,77037,48781,4364,17,302,654,76,616
20073:1405,616,363,364,518,15,698,654,787,542
20074:20959,21438,4268,518,37348,1405,119,230,3270,1471
20075:70,1152,2935,736,1119,138,654,780,238,5292
20094:486,1405,1382,15,518,1119,17,496,1825,931
20095:8,518,84,542,902,1127,17,2927,605,295
20115:17,302,654,76,616,58,8,866,84,29
20116:17,302,654,76,616,58,8,866,84,29
20120:28915,23116,1407,91888,616,16482,7292,3549,1987,98913
20125:17,302,654,76,616,58,8,866,84,29
20160:168,719,2715,1460,1326,5738,1205,2318,2337,4453
20161:302,616,564,542,654,356,17,8,58,289
20166:17,654,518,238,301,354,542,302,70,616
20183:30878,2547,76230,46006,17516,17,302,654,76,616
20206:168,1528,719,801,661,76,1326,2275,752,1124
20208:17,302,654,76,616,58,8,866,84,29
20220:518,616,58,17,542,486,654,787,15,302
20233:669,225,4292,7680,1592,2983,924,5184,98,1989
20234:17,654,302,301,84,787,8,1102,616,289
20257:301,327,1535,1405,698,3304,138,4652,542,58
20268:17,302,654,76,616,58,8,866,84,29
20294:17,302,654,76,616,58,8,866,84,29
20299:1440,14316,17,6704,53338,16592,5723,3421,43577,1656
20304:17,302,654,76,616,58,8,866,84,29
20305:17,947,94,65,245,616,4542,908,4919,301
20316:17,654,302,1102,84,8,564,1023,518,616
20319:669,168,719,225,2715,1460,1326,5738,1205,2318
20322:833,74835,5017,2859,101,1023,11765,1402,11839,84
20327:59670,25969,80321,17,302,654,76,616,58,8
20333:58,17,61,616,654,518,302,322,542,8
20334:302,616,564,542,654,356,17,8,58,289
20360:76,1410,8,3534,19352,4032,58,508,542,616
20378:654,17,1405,268,61,1196,616,162,302,542
20379:76,25910,8167,367,654,4171,23528,10048,564,8574
20380:48,17,84,1187,245,508,518,354,496,302
20381:17,302,654,76,616,58,8,866,84,29
20394:669,225,1352,1709,3704,3307,4292,4444,4825,7680
20395:17,564,508,70,226,5767,356,521,650,2200
20409:17,302,654,76,616,58,8,866,84,29
20420:17,302,654,76,616,58,8,866,84,29
20438:6181,7082,23213,30669,28323,4943,8563,52245,32568,76265
20439:17,302,654,76,616,58,8,866,84,29
20440:10302,10692,9314,46844,4110,4146,59009,17,302,654
20441:302,29,654,17,616,58,486,8,650,1140
20443:616,302,17,508,15,8,554,6,1023,61
20456:650,564,32,224,245,616,15,76,542,508
20463:16372,6549,3323,44065,24647,10798,93628,14990,27427,9314
20465:542,58,518,302,616,15,654,356,32,268
20466:327,1077,14259,9594,4671,17,283,9435,1119,311
20473:30490,5975,22094,7926,51099,16438,40551,10981,9462,3034
20497:175,17501,6495,79575,1091,22108,17,302,654,76
20498:17,787,616,302,8,650,508,289,564,238
20507:603,5975,25145,2510,76,17316,5319,911,9054,7926
20512:21406,44131,21344,68466,16881,111833,5254,13817,24706,64189
20520:1131,54532,5975,3808,1600,24775,2946,31467,17508,38804
20544:17,302,654,76,616,58,8,866,84,29
20545:564,15,1535,61,542,787,364,1196,58,518
20546:654,17,302,8,58,1102,29,289,616,76
20547:8,616,17,564,224,1050,182,364,3323,429
20549:29,8,76,866,58,17,84,616,654,302
20550:11080,59049,48660,4364,2716,81824,899,39025,17,13301
20553:17,302,58,654,616,29,8,190,289,650
20555:302,902,58,3539,1305,1403,268,861,1804,564
20556:17,947,94,65,245,616,4542,908,4919,301
20572:616,17,654,302,8,76,289,518,285,101
20582:285,302,17,87,1245,45,97,610,1348,182
20607:616,302,17,564,542,518,101,285,8,486
20624:2546,7935,16553,101339,1109,430,238,616,1709,6793
20628:518,616,542,302,1405,654,8,1511,2193,2172
20655:508,1410,17,245,8,1987,564,654,61,58
20684:58,140,76,650,262,787,780,1126,17,616
20685:616,542,17,238,564,554,654,402,486,1511
20697:9043,327,62,76,347,1471,238,226,698,2848
20720:17,302,654,76,616,58,8,866,84,29
20721:654,84,302,58,650,1102,301,29,518,8
20735:2172,3,1512,378,121555,4538,3440,58,69996,1499
20736:245,17,4268,518,1987,58,616,650,65,15
20752:56113,51035,64628,12791,82549,12115,17519,72766,13504,2593
20756:17,76,238,84,138,61,901,81,70,1023
20761:83,3785,9646,5558,18616,22842,26345,29415,692,674
20766:518,616,654,542,15,58,302,2193,17,1405
20790:17,302,654,76,616,58,8,866,84,29
20807:27845,29542,48420,66768,84057,87666,94721,106872,107182,71033
20809:508,65,1546,3112,17,31315,698,16995,38434,1344
20810:17,302,654,76,616,58,8,866,84,29
20812:245,17,1987,65,58,61,508,518,1744,999
20846:17,302,654,76,616,58,8,866,84,29
20857:9889,21187,6531,31022,83521,56755,99048,76546,62839,17
20858:533,4889,1397,2510,4656,14268,8640,17,4341,50016
20872:542,17,1405,508,76,1023,564,1382,1410,1276
20892:58,61,542,1535,518,8,17,616,1764,3101
20906:6503,15921,8660,17,24608,409,8,302,84,19871
20908:245,8,710,285,17,58,472,238,698,616
20911:326,26802,3631,4964,317,675,18,518,2813,564
20912:17,302,654,76,616,58,8,866,84,29
20918:302,17,654,650,58,616,29,1140,84,1102
20926:616,15,564,554,364,542,61,81,245,302
20932:81,226,873,986,378,931,780,1276,431,5767
20950:17,61,3144,302,1987,1578,2302,179,4414,780
20954:347,6545,6901,3148,2312,1787,2092,3176,14237,1546
20973:518,17,542,8,616,103,787,302,289,15
20985:20836,16701,24467,1176,1546,302,28227,7627,76,398
20990:17,654,518,70,84,354,302,616,15,289
21028:17,61,1359,8,94,1987,999,15,4257,518
21029:39390,29064,54625,2275,1921,101931,4339,37836,5291,2153
21030:58,654,616,17,302,554,542,518,8,650
21032:59923,21416,22812,29244,67277,72921,12413,93112,14305,33336
21033:17,518,654,1405,1511,58,650,8,15,486
21037:4786,54536,2512,2852,12001,41881,16887,49183,47873,4326
21080:518,302,15,2193,17,616,496,654,1511,1023
21082:12637,3309,74052,4914,74725,7462,29453,10404,82291,85003
21084:4274,6783,20959,518,327,616,3661,94,1446,37348
21120:17,364,6243,302,650,542,616,1359,65,1511
21139:10981,7926,20442,27443,8772,7622,1337,14814,26003,911
21140:70,518,1382,1405,508,1023,17,84,947,8
21148:1050,46059,27457,32677,76652,82382,8860,90964,93709,96447
21149:3223,58,15,616,17,654,32,861,542,302
21151:58,650,302,616,238,17,62,654,542,190
21160:25145,10981,76,533,5372,11590,5975,13971,311,1931
21164:17,654,302,301,84,787,8,1102,616,289
21196:21750,33038,29900,26573,650,63718,74448,83103,89750,94151
21207:51685,81823,17,302,654,76,616,58,8,866
21220:4755,1352,10041,3107,1527,8848,2880,189,5624,12990
21246:654,84,302,58,650,1102,301,29,518,8
21256:1410,17,3952,18280,358,38085,14026,2557,76,26326
21259:654,302,17,650,616,15,58,564,518,4919
21266:654,84,302,58,650,1102,301,29,518,8
21272:245,302,616,15,1987,32,787,354,94,6
21288:17,58,62,654,650,616,787,302,224,518
21317:17,245,8,61,518,616,84,542,58,76
21318:866,361,238,698,262,2139,500,358,409,901
21354:29,84,58,8,17,302,654,616,76,650
21384:14569,74093,23955,30954,3383,7040,32,57630,10084,45848
21401:3985,2152,33308,4966,68867,4755,17356,18772,102823,16068
21423:17,302,654,76,616,58,8,866,84,29
21447:13269,533,53686,62353,6872,17,302,654,76,616
21448:654,302,17,650,616,15,58,564,518,4919
21469:7171,409,31850,654,11655,861,1535,542,51452,302
21476:17,302,654,76,616,58,8,866,84,29
21505:508,81,17,650,245,616,15,518,302,364
21514:12545,44624,22920,347,11887,811,6690,14946,20836,20455
21518:17,616,58,654,302,564,62,542,518,8
21531:17,302,654,76,616,58,8,866,84,29
21542:15,245,2955,2302,5117,1987,472,1382,103,5699
21543:4021,17,81,70,32,378,654,616,76,1987
21551:24060,38297,49056,48623,71500,68737,13050,100084,115290,17
21570:669,225,4292,7680,1592,2983,924,5184,98,1989
21585:2265,1913,6387,22507,62347,48061,2848,19319,31633,31017
21599:29,76,8,302,616,58,84,654,17,866
21604:1913,76,17,508,1023,226,354,70,131,616
21608:302,17,654,58,518,650,616,8,486,32
21617:302,518,17,8,542,58,564,15,654,1023
21631:17,302,654,76,616,58,8,866,84,29
21633:302,17,616,58,62,542,409,1097,1276,1535
21637:17,302,654,76,616,58,8,866,84,29
21670:28415,73675,84630,87904,118289,17,302,654,76,616
21689:1353,34531,67001,45659,7999,1626,96106,45,29456,22368
21712:61,518,17,1511,58,1987,245,302,15,301
21713:17,616,302,518,58,8,564,224,236,289
21714:371,51319,4372,3509,14085,1527,53372,4755,23580,78967
21722:17,616,302,58,182,29,654,650,891,62
21723:17,616,564,61,285,302,15,58,245,8
21732:18959,61920,46982,33919,95482,25475,17,302,654,76
21737:6768,11155,1287,2848,28245,5338,8770,5465,4820,2703
21745:866,361,238,698,262,2139,500,358,409,901
21763:302,17,15,518,8,542,245,6,61,356
21774:17,302,654,76,616,58,8,866,84,29
21787:518,15,245,8,542,17,402,364,1987,61
21794:52063,94875,17,302,654,76,616,58,8,866
21796:1880,117689,17182,39407,28653,123074,22207,525,7660,46257
21834:29,76,8,302,616,58,84,654,17,866
21838:17,654,302,616,285,58,101,650,518,61
21853:17567,7021,3372,247,9289,27296,3672,19871,17646,6503
21868:17,654,302,616,787,285,301,542,65,58
21869:500,76,363,2139,1410,1002,17,656,2345,508
21908:361,17,654,302,518,8,58,29,236,354
21912:70,1023,787,327,542,834,101,226,17,2193
21931:30330,1761,13186,29,1119,1405,9745,2030,1202,28140
21932:17,302,654,76,616,58,8,866,84,29
21933:866,361,238,698,262,2139,500,358,409,901
21934:29,84,58,8,17,302,654,616,76,650
21941:2142,16229,20300,245,39395,774,1524,353,8398,15642
21943:698,787,2139,24856,901,17,8770,4187,472,624
21944:15,616,17,101,2030,61,1196,654,650,58
21945:60977,69230,17,302,654,76,616,58,8,866
21947:17,302,654,76,616,58,8,866,84,29
21960:29,84,58,8,17,302,654,616,76,650
21967:873,931,1276,431,4697,1539,219,718,1131,1957
21968:301,322,654,17,70,14436,4187,5614,84,483
21979:236,3448,10075,776,15,4203,10641,508,5080,4724
21993:226,17,616,81,70,364,245,15,8,1535
21996:17,302,654,76,616,58,8,866,84,29
22003:48,17,84,1187,245,508,518,354,496,302
22012:267,5794,12095,41131,5896,62143,60486,21729,1073,385
22016:654,84,302,58,650,1102,301,29,518,8
22017:650,866,11579,616,542,654,17,361,61,500
22029:542,17,245,1086,616,32,364,1405,1196,8
22030:29,84,58,8,17,302,654,616,76,650
22036:7446,58,1772,654,29,1133,650,542,3234,238
22037:29065,66518,87432,105216,17,302,654,76,616,58
22060:55736,1126,1329,301,787,121699,1762,564,78526,101129
22080:17,1023,76,1405,327,931,656,58,32,1382
22085:1187,899,1119,48,17,2162,496,245,891,518
22102:17,302,654,76,616,58,8,866,84,29
22109:8,29,866,76,302,616,17,58,84,654
22111:616,103,3233,518,17,542,15,8,508,245
22116:81,58,2241,3718,5655,12727,5860,13544,8511,278
22124:654,302,17,58,238,61,62,542,508,616
22128:416,20993,2962,16458,12657,168,1528,719,7235,10600
22158:518,1382,3233,496,616,17,245,1405,542,736
22164:17,654,302,616,787,285,301,542,65,58
22165:138,12304,642,4613,2934,62527,302,8463,29116,431
22173:2318,508,1326,2275,252,225,3704,34134,70335,74713
22176:1410,2200,103,518,1023,15,827,1065,65,1382
22184:17,654,302,29,162,58,3234,2185,84,1102
22198:518,616,58,17,542,486,654,787,15,302
22201:17,1196,76,486,654,4181,616,32,542,15
22213:2121,518,363,807,1099,650,1471,17,656,1109
22222:29,84,58,8,616,654,17,302,76,650
22226:9289,3789,1790,226,2068,11145,124,76,1023,70
22236:17,58,654,616,302,8,76,29,518,650
22245:17,354,508,500,650,76,564,40,1023,70
22246:791,12115,1758,118873,4189,8901,2966,74112,7338,3926
22251:81,140,5767,17,780,8511,262,7211,731,22597
22262:17,1435,27241,378,3789,398,8321,3471,508,225
22263:302,17,58,654,616,162,29,564,1535,1245
22280:58,616,654,1140,285,17,15,650,162,182
22286:327,65,84,353,1131,428,4292,209,107061,4949
22299:13652,25237,35953,4339,38234,82875,101336,70740,17,302
22304:441,1744,873,508,245,24536,1002,826,4268,1709
22324:17,302,654,76,616,58,8,866,84,29
22326:669,225,4292,7680,1592,2983,924,5184,98,1989
22337:58,616,17,302,999,650,542,518,15,486
22346:654,84,302,58,650,1102,301,29,518,8
22354:358,47948,10871,49155,430,3943,68997,7828,7446,4199
22363:76,14470,670,10106,866,85046,5357,2139,63543,8783
22366:361,17,654,302,518,8,58,29,236,354
22372:866,361,238,698,262,2139,500,358,409,901
22373:1763,385,83724,8384,2638,33748,1728,3928,3761,60298
22382:42896,22713,6243,17717,78932,89843,114,2588,41480,121130
22388:17,302,654,76,616,58,8,866,84,29
22392:710,1744,441,1002,2917,3976,3506,4513,1145,3618
22399:151,50153,1811,578,35589,10121,147,6511,4619,1822
22400:302,17,654,542,81,15,5767,564,8,245
22401:17,302,654,76,616,58,8,866,84,29
22418:226,4131,44020,70,3407,42888,1535,1468,39924,958
22426:6411,23320,43847,99683,67529,101782,114323,33041,108595,17
22427:58,17,654,616,101,861,302,8,84,554
22430:302,654,17,616,518,650,8,285,486,29
22431:17,302,654,76,616,58,8,866,84,29
22436:518,17,616,486,542,15,364,1196,1549,654
22459:15573,9936,3824,1039,39505,654,2597,18604,15254,167
22464:654,17,302,616,29,15,1196,62,58,61
22465:58,140,76,650,262,787,780,1126,17,616
22469:5480,168,7838,719,984,463,4103,5738,1528,1326
22476:29,84,58,8,17,302,654,616,76,650
22477:17,616,564,61,285,302,15,58,245,8
22479:17,302,654,76,616,58,8,866,84,29
22483:654,17,273,29,8,302,84,616,726,239
22492:58,650,302,616,238,17,62,654,402,542
22493:17,302,654,76,616,58,8,866,84,29
22497:28893,38573,17,302,654,76,616,58,8,866
22501:866,17,654,354,302,58,1023,76,301,1462
22515:3918,33624,67375,86196,101488,3757,6091,5738,7010,82238
22521:17,302,654,76,616,58,8,866,84,29
22523:654,84,302,58,650,1102,301,29,518,8
22533:17,302,654,76,616,58,8,866,84,29
22538:17,518,1196,76,245,8,363,364,564,322
22546:84,17,518,486,616,1102,302,654,554,542
22568:302,518,17,8,542,58,564,15,654,1023
22574:1375,22978,29454,38986,60397,63483,64380,65923,80043,20249
